"Notes"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"1991"	"1991"	"Virginia"	"51"	49129	6303660	779.4	772.5	786.3
	"1991"	"1991"	"Washington"	"53"	37073	5026490	737.6	730.0	745.1
	"1991"	"1991"	"West Virginia"	"54"	19964	1799502	1109.4	1094.0	1124.8
	"1991"	"1991"	"Wisconsin"	"55"	43137	4967147	868.4	860.3	876.6
	"1991"	"1991"	"Wyoming"	"56"	3159	459330	687.7	663.8	711.7
"Total"	"1991"	"1991"			2169518	253088068	857.2	856.1	858.4
	"1992"	"1992"	"Alabama"	"01"	39352	4155699	946.9	937.6	956.3
	"1992"	"1992"	"Alaska"	"02"	2303	589389	390.7	374.8	406.7
	"1992"	"1992"	"Arizona"	"04"	31055	3917373	792.8	783.9	801.6
	"1992"	"1992"	"Arkansas"	"05"	24956	2416429	1032.8	1020.0	1045.6
	"1992"	"1992"	"California"	"06"	215847	30992952	696.4	693.5	699.4
	"1992"	"1992"	"Colorado"	"08"	22440	3496821	641.7	633.3	650.1
	"1992"	"1992"	"Connecticut"	"09"	28254	3301385	855.8	845.8	865.8
	"1992"	"1992"	"Delaware"	"10"	5941	695038	854.8	833.0	876.5
	"1992"	"1992"	"District of Columbia"	"11"	7110	600028	1184.9	1157.4	1212.5
	"1992"	"1992"	"Florida"	"12"	139723	13654211	1023.3	1017.9	1028.7
	"1992"	"1992"	"Georgia"	"13"	52992	6820520	776.9	770.3	783.6
	"1992"	"1992"	"Hawaii"	"15"	6968	1159490	601.0	586.8	615.1
	"1992"	"1992"	"Idaho"	"16"	7877	1072047	734.8	718.5	751.0
	"1992"	"1992"	"Illinois"	"17"	102118	11698413	872.9	867.6	878.3
	"1992"	"1992"	"Indiana"	"18"	49964	5675757	880.3	872.6	888.0
	"1992"	"1992"	"Iowa"	"19"	26593	2819049	943.3	932.0	954.7
	"1992"	"1992"	"Kansas"	"20"	22185	2533409	875.7	864.2	887.2
	"1992"	"1992"	"Kentucky"	"21"	35033	3766660	930.1	920.3	939.8
	"1992"	"1992"	"Louisiana"	"22"	37642	4294771	876.5	867.6	885.3
	"1992"	"1992"	"Maine"	"23"	11158	1238753	900.7	884.0	917.5
	"1992"	"1992"	"Maryland"	"24"	38891	4924464	789.8	781.9	797.6
	"1992"	"1992"	"Massachusetts"	"25"	53878	6030816	893.4	885.8	900.9
	"1992"	"1992"	"Michigan"	"26"	79079	9481313	834.1	828.2	839.9
	"1992"	"1992"	"Minnesota"	"27"	35037	4496148	779.3	771.1	787.4
	"1992"	"1992"	"Mississippi"	"28"	25259	2624678	962.4	950.5	974.2
	"1992"	"1992"	"Missouri"	"29"	50988	5218259	977.1	968.6	985.6
	"1992"	"1992"	"Montana"	"30"	7068	825876	855.8	835.9	875.8
	"1992"	"1992"	"Nebraska"	"31"	14644	1612239	908.3	893.6	923.0
	"1992"	"1992"	"Nevada"	"32"	10277	1352217	760.0	745.3	774.7
	"1992"	"1992"	"New Hampshire"	"33"	8545	1117966	764.3	748.1	780.5
	"1992"	"1992"	"New Jersey"	"34"	70868	7882245	899.1	892.5	905.7
	"1992"	"1992"	"New Mexico"	"35"	11176	1595850	700.3	687.3	713.3
	"1992"	"1992"	"New York"	"36"	166333	18252611	911.3	906.9	915.7
	"1992"	"1992"	"North Carolina"	"37"	59611	6900726	863.8	856.9	870.8
	"1992"	"1992"	"North Dakota"	"38"	5697	638575	892.1	869.0	915.3
	"1992"	"1992"	"Ohio"	"39"	99120	11031225	898.5	892.9	904.1
	"1992"	"1992"	"Oklahoma"	"40"	30510	3221404	947.1	936.5	957.7
	"1992"	"1992"	"Oregon"	"41"	25760	2992359	860.9	850.3	871.4
	"1992"	"1992"	"Pennsylvania"	"42"	123520	12052611	1024.8	1019.1	1030.6
	"1992"	"1992"	"Rhode Island"	"44"	9469	1012667	935.1	916.2	953.9
	"1992"	"1992"	"South Carolina"	"45"	30638	3621983	845.9	836.4	855.4
	"1992"	"1992"	"South Dakota"	"46"	6697	713096	939.1	916.7	961.6
	"1992"	"1992"	"Tennessee"	"47"	46576	5051188	922.1	913.7	930.5
	"1992"	"1992"	"Texas"	"48"	129108	17766812	726.7	722.7	730.6
	"1992"	"1992"	"Utah"	"49"	9772	1837837	531.7	521.2	542.3
	"1992"	"1992"	"Vermont"	"50"	4796	572925	837.1	813.4	860.8
	"1992"	"1992"	"Virginia"	"51"	49363	6417314	769.2	762.4	776.0
	"1992"	"1992"	"Washington"	"53"	38162	5161525	739.4	731.9	746.8
	"1992"	"1992"	"West Virginia"	"54"	19720	1806776	1091.4	1076.2	1106.7
	"1992"	"1992"	"Wisconsin"	"55"	42242	5028141	840.1	832.1	848.1
	"1992"	"1992"	"Wyoming"	"56"	3298	466423	707.1	683.0	731.2
"Total"	"1992"	"1992"			2175613	256606463	847.8	846.7	849.0
	"1993"	"1993"	"Alabama"	"01"	41272	4216208	978.9	969.4	988.3
	"1993"	"1993"	"Alaska"	"02"	2383	599884	397.2	381.3	413.2
	"1993"	"1993"	"Arizona"	"04"	33321	4066852	819.3	810.5	828.1
	"1993"	"1993"	"Arkansas"	"05"	26531	2457014	1079.8	1066.8	1092.8
	"1993"	"1993"	"California"	"06"	221989	31296016	709.3	706.4	712.3
	"1993"	"1993"	"Colorado"	"08"	23746	3614735	656.9	648.6	665.3
	"1993"	"1993"	"Connecticut"	"09"	29037	3309945	877.3	867.2	887.4
	"1993"	"1993"	"Delaware"	"10"	6150	706719	870.2	848.5	892.0
	"1993"	"1993"	"District of Columbia"	"11"	7191	597713	1203.1	1175.3	1230.9
	"1993"	"1993"	"Florida"	"12"	146699	13932066	1053.0	1047.6	1058.3
	"1993"	"1993"	"Georgia"	"13"	56099	6981614	803.5	796.9	810.2
	"1993"	"1993"	"Hawaii"	"15"	7329	1173765	624.4	610.1	638.7
	"1993"	"1993"	"Idaho"	"16"	8395	1108881	757.1	740.9	773.3
	"1993"	"1993"	"Illinois"	"17"	107193	11816159	907.2	901.7	912.6
	"1993"	"1993"	"Indiana"	"18"	52311	5741125	911.2	903.4	919.0
	"1993"	"1993"	"Iowa"	"19"	27973	2837695	985.8	974.2	997.3
	"1993"	"1993"	"Kansas"	"20"	23631	2557596	924.0	912.2	935.7
	"1993"	"1993"	"Kentucky"	"21"	36869	3813296	966.9	957.0	976.7
	"1993"	"1993"	"Louisiana"	"22"	39593	4319122	916.7	907.7	925.7
	"1993"	"1993"	"Maine"	"23"	11695	1242424	941.3	924.2	958.4
	"1993"	"1993"	"Maryland"	"24"	40373	4972392	811.9	804.0	819.9
	"1993"	"1993"	"Massachusetts"	"25"	55634	6061991	917.8	910.1	925.4
	"1993"	"1993"	"Michigan"	"26"	82570	9542498	865.3	859.4	871.2
	"1993"	"1993"	"Minnesota"	"27"	36450	4556938	799.9	791.7	808.1
	"1993"	"1993"	"Mississippi"	"28"	26399	2656371	993.8	981.8	1005.8
	"1993"	"1993"	"Missouri"	"29"	53746	5273201	1019.2	1010.6	1027.8
	"1993"	"1993"	"Montana"	"30"	7472	844978	884.3	864.2	904.3
	"1993"	"1993"	"Nebraska"	"31"	15026	1626390	923.9	909.1	938.7
	"1993"	"1993"	"Nevada"	"32"	11173	1411562	791.5	776.9	806.2
	"1993"	"1993"	"New Hampshire"	"33"	8856	1129567	784.0	767.7	800.3
	"1993"	"1993"	"New Jersey"	"34"	72705	7950885	914.4	907.8	921.1
	"1993"	"1993"	"New Mexico"	"35"	11731	1636911	716.7	703.7	729.6
	"1993"	"1993"	"New York"	"36"	171232	18382546	931.5	927.1	935.9
	"1993"	"1993"	"North Carolina"	"37"	62486	7045119	886.9	880.0	893.9
	"1993"	"1993"	"North Dakota"	"38"	5825	641483	908.1	884.7	931.4
	"1993"	"1993"	"Ohio"	"39"	102696	11103679	924.9	919.2	930.5
	"1993"	"1993"	"Oklahoma"	"40"	32422	3253331	996.6	985.7	1007.4
	"1993"	"1993"	"Oregon"	"41"	27602	3061333	901.6	891.0	912.3
	"1993"	"1993"	"Pennsylvania"	"42"	126471	12123137	1043.2	1037.5	1049.0
	"1993"	"1993"	"Rhode Island"	"44"	9786	1014973	964.2	945.1	983.3
	"1993"	"1993"	"South Carolina"	"45"	31963	3664533	872.2	862.7	881.8
	"1993"	"1993"	"South Dakota"	"46"	6782	722507	938.7	916.3	961.0
	"1993"	"1993"	"Tennessee"	"47"	49249	5139306	958.3	949.8	966.7
	"1993"	"1993"	"Texas"	"48"	134664	18170320	741.1	737.2	745.1
	"1993"	"1993"	"Utah"	"49"	10465	1898909	551.1	540.5	561.7
	"1993"	"1993"	"Vermont"	"50"	4957	577924	857.7	833.8	881.6
	"1993"	"1993"	"Virginia"	"51"	51538	6512324	791.4	784.6	798.2
	"1993"	"1993"	"Washington"	"53"	40473	5280598	766.4	759.0	773.9
	"1993"	"1993"	"West Virginia"	"54"	20404	1817927	1122.4	1107.0	1137.8
	"1993"	"1993"	"Wisconsin"	"55"	44506	5088947	874.6	866.4	882.7
	"1993"	"1993"	"Wyoming"	"56"	3490	473228	737.5	713.0	762.0
"Total"	"1993"	"1993"			2268553	260024637	872.4	871.3	873.6
	"1994"	"1994"	"Alabama"	"01"	41708	4262457	978.5	969.1	987.9
	"1994"	"1994"	"Alaska"	"02"	2445	603918	404.9	388.8	420.9
	"1994"	"1994"	"Arizona"	"04"	34298	4247728	807.4	798.9	816.0
	"1994"	"1994"	"Arkansas"	"05"	26305	2494910	1054.3	1041.6	1067.1
	"1994"	"1994"	"California"	"06"	224292	31505058	711.9	709.0	714.9
	"1994"	"1994"	"Colorado"	"08"	24250	3725509	650.9	642.7	659.1
	"1994"	"1994"	"Connecticut"	"09"	29273	3316918	882.5	872.4	892.6
	"1994"	"1994"	"Delaware"	"10"	6339	717867	883.0	861.3	904.8
	"1994"	"1994"	"District of Columbia"	"11"	7208	591238	1219.1	1191.0	1247.3
	"1994"	"1994"	"Florida"	"12"	148749	14244848	1044.2	1038.9	1049.5
	"1994"	"1994"	"Georgia"	"13"	56571	7161196	790.0	783.5	796.5
	"1994"	"1994"	"Hawaii"	"15"	7336	1188875	617.1	602.9	631.2
	"1994"	"1994"	"Idaho"	"16"	8447	1145272	737.6	721.8	753.3
	"1994"	"1994"	"Illinois"	"17"	107344	11919512	900.6	895.2	906.0
	"1994"	"1994"	"Indiana"	"18"	52454	5794799	905.2	897.4	912.9
	"1994"	"1994"	"Iowa"	"19"	27702	2851451	971.5	960.1	982.9
	"1994"	"1994"	"Kansas"	"20"	23338	2581640	904.0	892.4	915.6
	"1994"	"1994"	"Kentucky"	"21"	37156	3850039	965.1	955.3	974.9
	"1994"	"1994"	"Louisiana"	"22"	39017	4349878	897.0	888.1	905.9
	"1994"	"1994"	"Maine"	"23"	11674	1242842	939.3	922.3	956.3
	"1994"	"1994"	"Maryland"	"24"	41036	5023845	816.8	808.9	824.7
	"1994"	"1994"	"Massachusetts"	"25"	54947	6096823	901.2	893.7	908.8
	"1994"	"1994"	"Michigan"	"26"	82943	9601374	863.9	858.0	869.7
	"1994"	"1994"	"Minnesota"	"27"	36539	4611776	792.3	784.2	800.4
	"1994"	"1994"	"Mississippi"	"28"	26778	2690511	995.3	983.4	1007.2
	"1994"	"1994"	"Missouri"	"29"	53785	5326464	1009.8	1001.2	1018.3
	"1994"	"1994"	"Montana"	"30"	7362	861438	854.6	835.1	874.1
	"1994"	"1994"	"Nebraska"	"31"	15011	1639753	915.4	900.8	930.1
	"1994"	"1994"	"Nevada"	"32"	11913	1499740	794.3	780.1	808.6
	"1994"	"1994"	"New Hampshire"	"33"	8920	1142653	780.6	764.4	796.8
	"1994"	"1994"	"New Jersey"	"34"	72305	8017412	901.8	895.3	908.4
	"1994"	"1994"	"New Mexico"	"35"	12129	1683067	720.6	707.8	733.5
	"1994"	"1994"	"New York"	"36"	168764	18469421	913.7	909.4	918.1
	"1994"	"1994"	"North Carolina"	"37"	63240	7190261	879.5	872.7	886.4
	"1994"	"1994"	"North Dakota"	"38"	5895	645004	913.9	890.6	937.3
	"1994"	"1994"	"Ohio"	"39"	103262	11154945	925.7	920.1	931.4
	"1994"	"1994"	"Oklahoma"	"40"	32299	3282213	984.1	973.3	994.8
	"1994"	"1994"	"Oregon"	"41"	27407	3121913	877.9	867.5	888.3
	"1994"	"1994"	"Pennsylvania"	"42"	128045	12170062	1052.1	1046.4	1057.9
	"1994"	"1994"	"Rhode Island"	"44"	9408	1015892	926.1	907.4	944.8
	"1994"	"1994"	"South Carolina"	"45"	32274	3706500	870.7	861.2	880.2
	"1994"	"1994"	"South Dakota"	"46"	6743	731147	922.2	900.2	944.3
	"1994"	"1994"	"Tennessee"	"47"	50525	5233322	965.4	957.0	973.9
	"1994"	"1994"	"Texas"	"48"	136079	18572123	732.7	728.8	736.6
	"1994"	"1994"	"Utah"	"49"	10473	1961072	534.0	523.8	544.3
	"1994"	"1994"	"Vermont"	"50"	4784	584098	819.0	795.8	842.3
	"1994"	"1994"	"Virginia"	"51"	52188	6597000	791.1	784.3	797.9
	"1994"	"1994"	"Washington"	"53"	39960	5376439	743.2	736.0	750.5
	"1994"	"1994"	"West Virginia"	"54"	20152	1820782	1106.8	1091.5	1122.1
	"1994"	"1994"	"Wisconsin"	"55"	44441	5138097	864.9	856.9	873.0
	"1994"	"1994"	"Wyoming"	"56"	3481	480373	724.6	700.6	748.7
"Total"	"1994"	"1994"			2278994	263241475	865.7	864.6	866.9
	"1995"	"1995"	"Alabama"	"01"	42362	4298981	985.4	976.0	994.8
	"1995"	"1995"	"Alaska"	"02"	2553	605068	421.9	405.6	438.3
	"1995"	"1995"	"Arizona"	"04"	35342	4433841	797.1	788.8	805.4
	"1995"	"1995"	"Arkansas"	"05"	26702	2535835	1053.0	1040.4	1065.6
	"1995"	"1995"	"California"	"06"	224213	31719735	706.9	703.9	709.8
	"1995"	"1995"	"Colorado"	"08"	25011	3827609	653.4	645.3	661.5
	"1995"	"1995"	"Connecticut"	"09"	29457	3324324	886.1	876.0	896.2
	"1995"	"1995"	"Delaware"	"10"	6282	730099	860.4	839.2	881.7
	"1995"	"1995"	"District of Columbia"	"11"	6896	582247	1184.4	1156.4	1212.3
	"1995"	"1995"	"Florida"	"12"	153176	14544358	1053.2	1047.9	1058.4
	"1995"	"1995"	"Georgia"	"13"	58387	7333169	796.2	789.7	802.7
	"1995"	"1995"	"Hawaii"	"15"	7633	1198027	637.1	622.8	651.4
	"1995"	"1995"	"Idaho"	"16"	8516	1177589	723.2	707.8	738.5
	"1995"	"1995"	"Illinois"	"17"	108469	12014530	902.8	897.4	908.2
	"1995"	"1995"	"Indiana"	"18"	53287	5852819	910.5	902.7	918.2
	"1995"	"1995"	"Iowa"	"19"	28021	2868091	977.0	965.6	988.4
	"1995"	"1995"	"Kansas"	"20"	23935	2602226	919.8	908.1	931.4
	"1995"	"1995"	"Kentucky"	"21"	37201	3887959	956.8	947.1	966.5
	"1995"	"1995"	"Louisiana"	"22"	39705	4380949	906.3	897.4	915.2
	"1995"	"1995"	"Maine"	"23"	11754	1243566	945.2	928.1	962.3
	"1995"	"1995"	"Maryland"	"24"	41842	5070237	825.2	817.3	833.2
	"1995"	"1995"	"Massachusetts"	"25"	55476	6141664	903.3	895.8	910.8
	"1995"	"1995"	"Michigan"	"26"	83661	9678159	864.4	858.6	870.3
	"1995"	"1995"	"Minnesota"	"27"	37507	4661111	804.7	796.5	812.8
	"1995"	"1995"	"Mississippi"	"28"	27026	2724100	992.1	980.3	1003.9
	"1995"	"1995"	"Missouri"	"29"	54402	5379909	1011.2	1002.7	1019.7
	"1995"	"1995"	"Montana"	"30"	7629	876886	870.0	850.5	889.5
	"1995"	"1995"	"Nebraska"	"31"	15267	1657690	921.0	906.4	935.6
	"1995"	"1995"	"Nevada"	"32"	12526	1581963	791.8	777.9	805.7
	"1995"	"1995"	"New Hampshire"	"33"	9227	1157515	797.1	780.9	813.4
	"1995"	"1995"	"New Jersey"	"34"	74087	8085139	916.3	909.7	922.9
	"1995"	"1995"	"New Mexico"	"35"	12545	1720613	729.1	716.3	741.9
	"1995"	"1995"	"New York"	"36"	168382	18534018	908.5	904.2	912.8
	"1995"	"1995"	"North Carolina"	"37"	64918	7347430	883.5	876.8	890.3
	"1995"	"1995"	"North Dakota"	"38"	5975	648019	922.0	898.7	945.4
	"1995"	"1995"	"Ohio"	"39"	105940	11205299	945.4	939.8	951.1
	"1995"	"1995"	"Oklahoma"	"40"	32853	3309855	992.6	981.8	1003.3
	"1995"	"1995"	"Oregon"	"41"	28214	3185037	885.8	875.5	896.2
	"1995"	"1995"	"Pennsylvania"	"42"	127866	12201314	1048.0	1042.2	1053.7
	"1995"	"1995"	"Rhode Island"	"44"	9657	1016502	950.0	931.1	969.0
	"1995"	"1995"	"South Carolina"	"45"	33527	3749504	894.2	884.6	903.7
	"1995"	"1995"	"South Dakota"	"46"	6915	738375	936.5	914.4	958.6
	"1995"	"1995"	"Tennessee"	"47"	51302	5328891	962.7	954.4	971.0
	"1995"	"1995"	"Texas"	"48"	137821	18967400	726.6	722.8	730.5
	"1995"	"1995"	"Utah"	"49"	10940	2014719	543.0	532.8	553.2
	"1995"	"1995"	"Vermont"	"50"	4951	588979	840.6	817.2	864.0
	"1995"	"1995"	"Virginia"	"51"	52940	6673422	793.3	786.5	800.1
	"1995"	"1995"	"Washington"	"53"	40788	5482492	744.0	736.7	751.2
	"1995"	"1995"	"West Virginia"	"54"	20238	1823956	1109.6	1094.3	1124.9
	"1995"	"1995"	"Wisconsin"	"55"	45088	5190188	868.7	860.7	876.7
	"1995"	"1995"	"Wyoming"	"56"	3720	485188	766.7	742.1	791.4
"Total"	"1995"	"1995"			2312132	266386596	868.0	866.8	869.1
	"1996"	"1996"	"Alabama"	"01"	42827	4334219	988.1	978.8	997.5
	"1996"	"1996"	"Alaska"	"02"	2582	609231	423.8	407.5	440.2
	"1996"	"1996"	"Arizona"	"04"	36592	4589841	797.2	789.1	805.4
	"1996"	"1996"	"Arkansas"	"05"	26534	2573244	1031.1	1018.7	1043.6
	"1996"	"1996"	"California"	"06"	223447	32046821	697.3	694.4	700.1
	"1996"	"1996"	"Colorado"	"08"	25723	3921395	656.0	647.9	664.0
	"1996"	"1996"	"Connecticut"	"09"	29560	3337947	885.6	875.5	895.7
	"1996"	"1996"	"Delaware"	"10"	6503	741330	877.2	855.9	898.5
	"1996"	"1996"	"District of Columbia"	"11"	6624	573994	1154.0	1126.2	1181.8
	"1996"	"1996"	"Florida"	"12"	153443	14860585	1032.6	1027.4	1037.7
	"1996"	"1996"	"Georgia"	"13"	58754	7506543	782.7	776.4	789.0
	"1996"	"1996"	"Hawaii"	"15"	7948	1205599	659.3	644.8	673.8
	"1996"	"1996"	"Idaho"	"16"	8714	1203432	724.1	708.9	739.3
	"1996"	"1996"	"Illinois"	"17"	106092	12109540	876.1	870.8	881.4
	"1996"	"1996"	"Indiana"	"18"	52969	5908417	896.5	888.9	904.1
	"1996"	"1996"	"Iowa"	"19"	27840	2880950	966.3	955.0	977.7
	"1996"	"1996"	"Kansas"	"20"	23902	2615563	913.8	902.3	925.4
	"1996"	"1996"	"Kentucky"	"21"	37272	3920721	950.6	941.0	960.3
	"1996"	"1996"	"Louisiana"	"22"	39586	4401947	899.3	890.4	908.1
	"1996"	"1996"	"Maine"	"23"	11741	1249196	939.9	922.9	956.9
	"1996"	"1996"	"Maryland"	"24"	41955	5113159	820.5	812.7	828.4
	"1996"	"1996"	"Massachusetts"	"25"	55331	6180890	895.2	887.7	902.7
	"1996"	"1996"	"Michigan"	"26"	83622	9761416	856.7	850.9	862.5
	"1996"	"1996"	"Minnesota"	"27"	37184	4713977	788.8	780.8	796.8
	"1996"	"1996"	"Mississippi"	"28"	26682	2749883	970.3	958.7	981.9
	"1996"	"1996"	"Missouri"	"29"	53910	5434012	992.1	983.7	1000.5
	"1996"	"1996"	"Montana"	"30"	7707	886342	869.5	850.1	888.9
	"1996"	"1996"	"Nebraska"	"31"	15484	1674423	924.7	910.2	939.3
	"1996"	"1996"	"Nevada"	"32"	13185	1666989	790.9	777.4	804.4
	"1996"	"1996"	"New Hampshire"	"33"	9395	1174827	799.7	783.5	815.9
	"1996"	"1996"	"New Jersey"	"34"	73205	8153445	897.8	891.3	904.3
	"1996"	"1996"	"New Mexico"	"35"	12481	1753127	711.9	699.4	724.4
	"1996"	"1996"	"New York"	"36"	164395	18601063	883.8	879.5	888.1
	"1996"	"1996"	"North Carolina"	"37"	66293	7505290	883.3	876.6	890.0
	"1996"	"1996"	"North Dakota"	"38"	6011	650563	924.0	900.6	947.3
	"1996"	"1996"	"Ohio"	"39"	105202	11244913	935.6	929.9	941.2
	"1996"	"1996"	"Oklahoma"	"40"	33119	3341657	991.1	980.4	1001.8
	"1996"	"1996"	"Oregon"	"41"	28913	3248377	890.1	879.8	900.3
	"1996"	"1996"	"Pennsylvania"	"42"	129280	12225148	1057.5	1051.7	1063.3
	"1996"	"1996"	"Rhode Island"	"44"	9546	1020486	935.4	916.7	954.2
	"1996"	"1996"	"South Carolina"	"45"	34053	3797265	896.8	887.3	906.3
	"1996"	"1996"	"South Dakota"	"46"	6797	742683	915.2	893.4	937.0
	"1996"	"1996"	"Tennessee"	"47"	51419	5419660	948.7	940.5	957.0
	"1996"	"1996"	"Texas"	"48"	139962	19352289	723.2	719.4	727.0
	"1996"	"1996"	"Utah"	"49"	11112	2069474	536.9	527.0	546.9
	"1996"	"1996"	"Vermont"	"50"	4870	593894	820.0	797.0	843.0
	"1996"	"1996"	"Virginia"	"51"	53505	6754598	792.1	785.4	798.8
	"1996"	"1996"	"Washington"	"53"	42256	5572322	758.3	751.1	765.5
	"1996"	"1996"	"West Virginia"	"54"	20420	1823203	1120.0	1104.6	1135.4
	"1996"	"1996"	"Wisconsin"	"55"	45141	5236721	862.0	854.1	870.0
	"1996"	"1996"	"Wyoming"	"56"	3602	488168	737.9	713.8	762.0
"Total"	"1996"	"1996"			2314690	269540779	858.8	857.6	859.9
	"1997"	"1997"	"Alabama"	"01"	43258	4370490	989.8	980.4	999.1
	"1997"	"1997"	"Alaska"	"02"	2575	613530	419.7	403.5	435.9
	"1997"	"1997"	"Arizona"	"04"	37066	4739994	782.0	774.0	789.9
	"1997"	"1997"	"Arkansas"	"05"	27844	2602253	1070.0	1057.4	1082.6
	"1997"	"1997"	"California"	"06"	224592	32514514	690.7	687.9	693.6
	"1997"	"1997"	"Colorado"	"08"	25626	4018882	637.6	629.8	645.4
	"1997"	"1997"	"Connecticut"	"09"	29415	3349822	878.1	868.1	888.1
	"1997"	"1997"	"Delaware"	"10"	6510	751824	865.9	844.9	886.9
	"1997"	"1997"	"District of Columbia"	"11"	6129	569116	1076.9	1050.0	1103.9
	"1997"	"1997"	"Florida"	"12"	154497	15194344	1016.8	1011.7	1021.9
	"1997"	"1997"	"Georgia"	"13"	59351	7691435	771.7	765.4	777.9
	"1997"	"1997"	"Hawaii"	"15"	7892	1213103	650.6	636.2	664.9
	"1997"	"1997"	"Idaho"	"16"	8976	1228543	730.6	715.5	745.7
	"1997"	"1997"	"Illinois"	"17"	102914	12192249	844.1	838.9	849.3
	"1997"	"1997"	"Indiana"	"18"	53130	5956292	892.0	884.4	899.6
	"1997"	"1997"	"Iowa"	"19"	27694	2891288	957.8	946.6	969.1
	"1997"	"1997"	"Kansas"	"20"	23750	2636018	901.0	889.5	912.4
	"1997"	"1997"	"Kentucky"	"21"	37998	3953242	961.2	951.5	970.9
	"1997"	"1997"	"Louisiana"	"22"	40006	4424355	904.2	895.4	913.1
	"1997"	"1997"	"Maine"	"23"	11993	1254858	955.7	938.6	972.8
	"1997"	"1997"	"Maryland"	"24"	41794	5156659	810.5	802.7	818.3
	"1997"	"1997"	"Massachusetts"	"25"	54685	6227915	878.1	870.7	885.4
	"1997"	"1997"	"Michigan"	"26"	83301	9811768	849.0	843.2	854.8
	"1997"	"1997"	"Minnesota"	"27"	36913	4764459	774.8	766.9	782.7
	"1997"	"1997"	"Mississippi"	"28"	27503	2778557	989.8	978.1	1001.5
	"1997"	"1997"	"Missouri"	"29"	54322	5483268	990.7	982.4	999.0
	"1997"	"1997"	"Montana"	"30"	7769	890120	872.8	853.4	892.2
	"1997"	"1997"	"Nebraska"	"31"	15282	1686860	905.9	891.6	920.3
	"1997"	"1997"	"Nevada"	"32"	13380	1764495	758.3	745.4	771.1
	"1997"	"1997"	"New Hampshire"	"33"	9458	1189380	795.2	779.2	811.2
	"1997"	"1997"	"New Jersey"	"34"	72137	8222708	877.3	870.9	883.7
	"1997"	"1997"	"New Mexico"	"35"	12653	1775156	712.8	700.4	725.2
	"1997"	"1997"	"New York"	"36"	158653	18668538	849.8	845.7	854.0
	"1997"	"1997"	"North Carolina"	"37"	66022	7660857	861.8	855.2	868.4
	"1997"	"1997"	"North Dakota"	"38"	5893	649952	906.7	883.5	929.8
	"1997"	"1997"	"Ohio"	"39"	105345	11279094	934.0	928.3	939.6
	"1997"	"1997"	"Oklahoma"	"40"	33944	3374534	1005.9	995.2	1016.6
	"1997"	"1997"	"Oregon"	"41"	28771	3304834	870.6	860.5	880.6
	"1997"	"1997"	"Pennsylvania"	"42"	127925	12229931	1046.0	1040.3	1051.7
	"1997"	"1997"	"Rhode Island"	"44"	9820	1024948	958.1	939.1	977.0
	"1997"	"1997"	"South Carolina"	"45"	33690	3860744	872.6	863.3	881.9
	"1997"	"1997"	"South Dakota"	"46"	6865	744434	922.2	900.4	944.0
	"1997"	"1997"	"Tennessee"	"47"	52665	5501676	957.3	949.1	965.4
	"1997"	"1997"	"Texas"	"48"	142776	19752039	722.8	719.1	726.6
	"1997"	"1997"	"Utah"	"49"	11578	2120359	546.0	536.1	556.0
	"1997"	"1997"	"Vermont"	"50"	5053	597414	845.8	822.5	869.1
	"1997"	"1997"	"Virginia"	"51"	53852	6831731	788.3	781.6	794.9
	"1997"	"1997"	"Washington"	"53"	41463	5675818	730.5	723.5	737.6
	"1997"	"1997"	"West Virginia"	"54"	20881	1819689	1147.5	1131.9	1163.1
	"1997"	"1997"	"Wisconsin"	"55"	44891	5272971	851.3	843.5	859.2
	"1997"	"1997"	"Wyoming"	"56"	3745	489618	764.9	740.4	789.4
"Total"	"1997"	"1997"			2314245	272776678	848.4	847.3	849.5
	"1998"	"1998"	"Alabama"	"01"	43950	4408398	997.0	987.6	1006.3
	"1998"	"1998"	"Alaska"	"02"	2571	620503	414.3	398.3	430.4
	"1998"	"1998"	"Arizona"	"04"	38300	4886250	783.8	776.0	791.7
	"1998"	"1998"	"Arkansas"	"05"	27510	2627564	1047.0	1034.6	1059.3
	"1998"	"1998"	"California"	"06"	226954	33021362	687.3	684.5	690.1
	"1998"	"1998"	"Colorado"	"08"	26640	4118190	646.9	639.1	654.7
	"1998"	"1998"	"Connecticut"	"09"	29710	3366615	882.5	872.5	892.5
	"1998"	"1998"	"Delaware"	"10"	6578	763841	861.2	840.4	882.0
	"1998"	"1998"	"District of Columbia"	"11"	6054	566630	1068.4	1041.5	1095.3
	"1998"	"1998"	"Florida"	"12"	158167	15496518	1020.7	1015.6	1025.7
	"1998"	"1998"	"Georgia"	"13"	60428	7870311	767.8	761.7	773.9
	"1998"	"1998"	"Hawaii"	"15"	8091	1217209	664.7	650.2	679.2
	"1998"	"1998"	"Idaho"	"16"	9155	1252682	730.8	715.9	745.8
	"1998"	"1998"	"Illinois"	"17"	104480	12281911	850.7	845.5	855.8
	"1998"	"1998"	"Indiana"	"18"	53477	6001025	891.1	883.6	898.7
	"1998"	"1998"	"Iowa"	"19"	28362	2903589	976.8	965.4	988.2
	"1998"	"1998"	"Kansas"	"20"	24057	2661727	903.8	892.4	915.2
